2177,Lhota pod Džbánem,22,2,100412
2178,Mutějovice,22,2,100421
2179,Nesuchyně,22,2,103829
2180,Nezabudice,22,2,104370
2181,Kůzová,22,2,105422
2182,Lhota,22,2,105431
2183,Nová Ves,22,2,105449
2184,Nové Strašecí,22,2,106747
2185,Pecínov,22,2,106763
2186,Novosedly,22,2,106887
2187,Nový Dům,22,2,107271
2188,Olešná,22,2,110205
2189,Klečetné,22,2,112062
2190,Oráčov,22,2,112071
2191,Panoší Újezd,22,2,117595
2192,Pavlíkov,22,2,118320
2193,Petrovice,22,2,119920
2194,Pochvalov,22,2,124958
2195,Dučice,22,2,135046
2196,Přerubenice,22,2,135054
2197,Příčina,22,2,135828
2198,Přílepy,22,2,136042
2199,Pšovlky,22,2,136557
2200,Pustověty,22,2,136964
2201,Račice,22,2,137316
2202,Nová Ves,22,2,141909
2203,Rousínov,22,2,141917
2204,Roztoky,22,2,142557
2205,Ruda,22,2,143171
2206,Rynholec,22,2,144673
2207,Řeřichy,22,2,145319
2208,Řevničov,22,2,145386
2209,Senec,22,2,147419
2210,Nouzov,22,2,147516
2211,Senomaty,22,2,147524
2212,Skryje,22,2,148792
2213,Skřivaň,22,2,148954
2214,Skupá,22,2,149110
2215,Malé Slabce,22,2,149241
2216,Slabce,22,2,149250
2217,Smilovice,22,2,151025
2218,Srbeč,22,2,152897
2219,Svinařov,22,2,160814
2220,Svojetín,22,2,161187
2221,Veclov,22,2,161195
2222,Sýkořice,22,2,161730
2223,Šanov,22,2,161951
2224,Bělbožice,22,2,162591
2225,Milíčov,22,2,162604
2226,Šípy,22,2,162612
2227,Švihov,22,2,164569
2228,Třeboc,22,2,170151
2229,Třtice,22,2,171174
2230,Tytry,22,2,172456
2231,Újezd nad Zbečnem,22,2,173797
2232,Újezdec,22,2,174025
2233,Václavy,22,2,176052
2234,Malá Buková,22,2,178241
2235,Velká Buková,22,2,178250
2236,Hůrky,22,2,178349
2237,Velká Chmelištná,22,2,178357
2238,Všesulov,22,2,187470
2239,Všetaty,22,2,187496
2240,Zavidov,22,2,191248
2241,Zbečno,22,2,191370
2242,Křekovice,22,2,192341
2243,Zdeslav,22,2,192350
2244,Otěvěky,22,2,195065
2245,Podbořánky,22,2,195073
2246,Žďár,22,2,195081
2247,Rakovník I,22,2,403695
2248,Rakovník II,22,2,403709
2249,Smrk,22,2,403717
2250,Nový Dvůr,22,2,403725
2251,Babice,23,2,604
2252,Březí,23,2,13889
2253,Černé Voděrady,23,2,20087
2254,Čestlice,23,2,23442
2255,Nupaky,23,2,23451
2256,Dobřejovice,23,2,27642
2257,Herink,23,2,27669
2258,Chomutovice,23,2,27677
2259,Modletice,23,2,27685
2260,Nebřenice,23,2,27693
2261,Popovičky,23,2,27707
2262,Doubek,23,2,31038
2263,Štíhlice,23,2,31224
2264,Hrusice,23,2,48658
2265,Jevany,23,2,59315
2266,Kaliště,23,2,62171
2267,Lensedly,23,2,62189
2268,Poddubí,23,2,62197
2269,Kamenice,23,2,62421
2270,Ládeves,23,2,62430
2271,Ládví,23,2,62448
2272,Nová Hospoda,23,2,62456
2273,Olešovice,23,2,62464
2274,Skuheř,23,2,62472
2275,Struhařov,23,2,62481
2276,Štiřín,23,2,62499
2277,Těptín,23,2,62502
2278,Všedobrovice,23,2,62529
2279,Klokočná,23,2,66460
2280,Kostelec nad Černými lesy,23,2,70165
2281,Kostelec u Křížků,23,2,70301
2282,Kozojedy,23,2,71889
2283,Svatbín,23,2,75230
2284,Křenice,23,2,75817
2285,Čenětice,23,2,76546
2286,Křížkový Újezdec,23,2,76554
2287,Dolní Lomnice,23,2,77216
2288,Horní Lomnice,23,2,77224
2289,Kunice,23,2,77232
2290,Vidovice,23,2,77241
2291,Všešímy,23,2,77259
2292,Kuří,23,2,77640
2293,Louňovice,23,2,87351
2294,Mirošovice,23,2,95478
2295,Božkov,23,2,97535
2296,Mnichovice,23,2,97543
2297,Myšlín,23,2,97551
2298,Mukařov,23,2,100323
2299,Žernovka,23,2,100331
2300,Konojedy,23,2,108090
2301,Nučice,23,2,108103
2302,Oplany,23,2,108111
2303,Prusice,23,2,108120
2304,Výžerky,23,2,108138
2305,Brník,23,2,110141
2306,Bulánka,23,2,110159
2307,Králka,23,2,110167
2308,Krymlov,23,2,110175
2309,Oleška,23,2,110183
2310,Ondřejov,23,2,111279
2311,Turkovice,23,2,111287
2312,Pacov,23,2,117200
2313,Petříkov,23,2,120413
2314,Radimovice,23,2,120421
2315,Kašovice,23,2,134210
2316,Předboř,23,2,134228
2317,Sklenka,23,2,134236
2318,Olešky,23,2,137472
2319,Radějovice,23,2,137481
2320,Radošovice,23,2,145513
2321,Voděrádky,23,2,145521
2322,Jažlovice,23,2,145530
2323,Pětihosty,23,2,147494
2324,Senohraby,23,2,147508
2325,Sluštice,23,2,150801
2326,Srbín,23,2,152960
2327,Strašín,23,2,156230
2328,Struhařov,23,2,157082
2329,Hradec,23,2,157660
2330,Hradové Střimelice,23,2,157678
2331,Kostelní Střimelice,23,2,157686
2332,Stříbrná Skalice,23,2,157694
2333,Nechánice,23,2,159425
2334,Sulice,23,2,159433
2335,Želivec,23,2,159441
2336,Světice,23,2,160393
2337,Svojetice,23,2,161179
2338,Otice,23,2,161462
2339,Svojšovice,23,2,161471
2340,Tehov,23,2,165301
2341,Tehovec,23,2,165310
2342,Třemblat,23,2,170615
2343,Brtnice,23,2,179281
2344,Dubiny,23,2,179299
2345,Křivá Ves,23,2,179302
2346,Lojovice,23,2,179311
2347,Mokřany,23,2,179329
2348,Řepčice,23,2,179337
2349,Velké Popovice,23,2,179345
2350,Pyskočely,23,2,183938
2351,Vlkančice,23,2,183946
2352,Všechromy,23,2,187097
2353,Menčice,23,2,187381
2354,Všestary,23,2,187399
2355,Vyžlovka,23,2,189049
2356,Zvánovice,23,2,193798
2357,Krámský,23,2,300179
2358,Hlubočinka,23,2,320901
2359,Klíče,23,2,322296
2360,Říčany,23,2,403075
2361,Strančice,23,2,403105
2362,Dub,23,2,415120
2363,Klenové,23,2,415138
2364,Bolechovice,24,2,26271
2365,Divišovice,24,2,26280
2366,Chotětice,24,2,26298
2367,Mrákotice,24,2,26301
2368,Břekova Lhota,24,2,33561
2369,Dublovice,24,2,33570
2370,Hrabří,24,2,46566
2371,Oříkov,24,2,46574
2372,Chramosty,24,2,53660
2373,Březí,24,2,55212
2374,Chválov,24,2,55221
2375,Vratkov,24,2,55239
2376,Dobrošovice,24,2,58629
2377,Doublovičky,24,2,58645
2378,Jesenice,24,2,58653
2379,Martinice,24,2,58661
2380,Jetřichovice,24,2,59218
2381,Sušetice,24,2,59226
2382,Šanovice,24,2,59234
2383,Uhřice,24,2,59242
2384,Kamenice,24,2,66591
2385,Klučenice,24,2,66605
2386,Planá,24,2,66621
2387,Voltýřov,24,2,66630
2388,Kňovice,24,2,67156
2389,Kňovičky,24,2,67164
2390,Úsuší,24,2,67172
2391,Kosobudy,24,2,69957
2392,Zadní Chlum,24,2,69965
2393,Janov,24,2,70009
2394,Kosova Hora,24,2,70017
2395,Přibýška,24,2,70025
2396,Koubalova Lhota,24,2,71137
2397,Hostovnice,24,2,73512
2398,Krásná Hora nad Vltavou,24,2,73521
2399,Plešiště,24,2,73539
2400,Švastalova Lhota,24,2,73547
2401,Tisovnice,24,2,73555
2402,Vletice,24,2,73563
2403,Zhoř,24,2,73571
2404,Krašovice,24,2,74080
2405,Mokřice,24,2,74098
2406,Vrbice,24,2,74101
2407,Křepenice,24,2,75931
2408,Kuní,24,2,77208
2409,Kvasejovice,24,2,78107
2410,Lidkovice,24,2,78115
2411,Malkovice,24,2,78123
2412,Měšetice,24,2,78131
2413,Myslkov,24,2,78140
2414,Nové Dvory,24,2,78158
2415,Stuchanov,24,2,78166
2416,Veletín,24,2,78174
2417,Doubravice,24,2,82805
2418,Libíň,24,2,82813
2419,Líchovy,24,2,83828
2420,Klenovice,24,2,94617
2421,Milešov,24,2,94625
2422,Přední Chlum,24,2,94633
2423,Chlum,24,2,101486
2424,Nalžovice,24,2,101494
2425,Nalžovické Podhájí,24,2,101508
2426,Nová Ves,24,2,101516
2427,Bor,24,2,102237
2428,Kamenice,24,2,102245
2429,Nedrahovice,24,2,102253
2430,Nedrahovické Podhájí,24,2,102261
2431,Radeč,24,2,102270
2432,Rudolec,24,2,102288
2433,Trkov,24,2,102296
2434,Bratřejov,24,2,102539
2435,Bratříkovice,24,2,102547
2436,Křemenice,24,2,102555
2437,Libčice,24,2,102563
2438,Mokřany,24,2,102571
2439,Nechvalice,24,2,102580
2440,Obděnice,24,2,108537
2441,Radešice,24,2,108545
2442,Žemličkova Lhota,24,2,108553
2443,Osečany,24,2,112704
2444,Paseky,24,2,112712
2445,Velběhy,24,2,112721
2446,Kojetín,24,2,119857
2447,Krchov,24,2,119865
2448,Mašov,24,2,119873
2449,Petrovice,24,2,119881
2450,Porešín,24,2,119890
2451,Vilasova Lhota,24,2,119903
2452,Zahrádka,24,2,119911
2453,Oukřtalov,24,2,123145
2454,Počepice,24,2,123153
2455,Skuhrov,24,2,123161
2456,Vitín,24,2,123170
2457,Podmoky,24,2,124095
2458,Bláhova Lhota,24,2,125911
2459,Pořešice,24,2,125920
2460,Břišejov,24,2,133302
2461,Klimětice,24,2,133311
2462,Luhy,24,2,133329
2463,Prosenice,24,2,133337
2464,Prosenická Lhota,24,2,133345
2465,Suchdol,24,2,133353
2466,Dvorce,24,2,135089
2467,Kvašťov,24,2,135097
2468,Přestavlky,24,2,135101
2469,Rohov,24,2,135119
2470,Staré Mitrovice,24,2,135127
2471,Záběhlice,24,2,135135
2472,Příčovy,24,2,135836
2473,Radešín,24,2,137537
2474,Dubliny,24,2,137669
2475,Radíč,24,2,137677
2476,Žďár,24,2,137685
2477,Rovina,24,2,142093
2478,Ředice,24,2,144916
2479,Ředičky,24,2,144924
2480,Sestrouň,24,2,146561
2481,Vítěž,24,2,146587
2482,Prčice,24,2,146811
2483,Sedlec,24,2,146820
2484,Bražná,24,2,160121
2485,Brzina,24,2,160130
2486,Drážkov,24,2,160148
2487,Hojšín,24,2,160156
2488,Hrachov,24,2,160164
2489,Řadovy,24,2,160172
2490,Skrýšov,24,2,160181
2491,Svatý Jan,24,2,160199
2492,Chrastava,24,2,163716
2493,Sedlečko,24,2,163724
2494,Štětkovice,24,2,163732
2495,Solopysky,24,2,170046
2496,Třebnice,24,2,170119
2497,Mezihoří,24,2,172235
2498,Skoupý,24,2,172243
2499,Týnčany,24,2,172251
2500,Božetín,24,2,186392
2501,Vrchotice,24,2,186414
2502,Dohnalova Lhota,24,2,188158
2503,Lavičky,24,2,188166
2504,Lovčice,24,2,188174
2505,Mezné,24,2,188182
2506,Vysoká,24,2,188191
2507,Vápenice,24,2,188409
2508,Vysoký Chlumec,24,2,188417
2509,Zvírotice,24,2,193992
2510,Hrazany,24,2,197980
2511,Bořená Hora,24,2,197998
2512,Hulín,24,2,300276
2513,Kuníček,24,2,300284
2514,Zberaz,24,2,301264
2515,Hradce,24,2,306592
2516,Vozerovice,24,2,318515
2517,Hluboká,24,2,321206
2518,Oboz,24,2,321214
2519,Úklid,24,2,321222
2520,Setěkovy,24,2,327280
2521,Dražka,24,2,327298
2522,Rážkovy,24,2,327301
2523,Bolešín,24,2,401463
2524,Matějov,24,2,401471
2525,Víska,24,2,401480
2526,Monín,24,2,401498
2527,Náhlík,24,2,401501
2528,Násilov,24,2,401510
2529,Včelákova Lhota,24,2,401528
2530,Moninec,24,2,401846
2531,Záhoří a Kozinec,24,2,401854
2532,Boudy,24,2,403407
2533,Vršovice,24,2,403415
2534,Dobrohošť,24,2,403423
2535,Huštilář,24,2,403504
2536,Hodkov,24,2,403512
2537,Brod,24,2,403539
2538,Ohrada,24,2,403547
2539,Hradišťko,24,2,403571
2540,Sedlčany,24,2,403580
2541,Víska,24,2,403644
2542,Jezvina,24,2,403652
2543,Dolce,24,2,415979
2544,Bakov,25,2,3191
2545,Beřovice,25,2,3204
2546,Bílichov,25,2,4197
2547,Bratkovice,25,2,9571
2548,Nabdín,25,2,9580
2549,Břešťany,25,2,13820
2550,Byseň,25,2,16608
2551,Tuřany,25,2,16616
2552,Černuc,25,2,20630
2553,Loucká,25,2,20648
2554,Miletice,25,2,20656
2555,Dolín,25,2,28509
2556,Želevčice,25,2,28517
2557,Drnek,25,2,32514
2558,Drchkov,25,2,33057
2559,Dřínov,25,2,33065
2560,Královice,25,2,33073
2561,Hobšovice,25,2,40207
2562,Skůry,25,2,40223
2563,Hořešovice,25,2,45110
2564,Hořešovičky,25,2,45128
2565,Hospozín,25,2,45578
2566,Hrdlív,25,2,48038
2567,Hřešice,25,2,48968
2568,Budihostice,25,2,54411
2569,Dolní Kamenice,25,2,54429
2570,Chržín,25,2,54437
2571,Budenice,25,2,57631
2572,Jarpice,25,2,57649
2573,Jedomělice,25,2,58106
2574,Jemníky,25,2,58246
2575,Ješín,25,2,59161
2576,Klobuky,25,2,66427
2577,Kobylníky,25,2,66435
2578,Kokovice,25,2,66443
2579,Kmetiněves,25,2,66796
2580,Poštovice,25,2,66800
2581,Knovíz,25,2,67181
2582,Kutrovice,25,2,78034
2583,Neprobylice,25,2,78042
2584,Kvílice,25,2,78379
2585,Ledce,25,2,79618
2586,Libovice,25,2,83470
2587,Líský,25,2,84913
2588,Lotouš,25,2,86908
2589,Horní Kamenice,25,2,88935
2590,Lukov,25,2,88943
2591,Hvězda,25,2,90956
2592,Malíkovice,25,2,90964
2593,Kamenný Most,25,2,104183
2594,Neuměřice,25,2,104191
2595,Páleč,25,2,117391
2596,Čeradice,25,2,117404
2597,Páleček,25,2,117412
2598,Plchov,25,2,121819
2599,Podlešín,25,2,123986
2600,Pozdeň,25,2,126861
2601,Přelíc,25,2,134554
2602,Řisuty,25,2,145785
2603,Sazená,25,2,146293
2604,Otruby,25,2,149501
2605,Blahotice,25,2,149519
2606,Netovice,25,2,149527
2607,Kvíc,25,2,149535
2608,Smečno,25,2,150843
2609,Stradonice,25,2,155799
2610,Studeněves,25,2,158313
2611,Budeničky,25,2,162779
2612,Šlapanice,25,2,162787
2613,Tmáň,25,2,167631
2614,Trpoměchy,25,2,168815
2615,Třebíz,25,2,170038
2616,Uhy,25,2,173509
2617,Malá Bučina,25,2,179922
2618,Velká Bučina,25,2,179957
2619,Velvary,25,2,179965
2620,Vraný,25,2,185566
2621,Vrbičany,25,2,185981
2622,Zichovec,25,2,192988
2623,Lisovice,25,2,193313
2624,Vyšínek,25,2,193321
2625,Zlonice,25,2,193330
2626,Zvoleněves,25,2,194107
2627,Želenice,25,2,195910
2628,Drnov,25,2,197513
2629,Luníkov,25,2,197521
2630,Osluchov,25,2,197548
2631,Vítov,25,2,197556
2632,Žižice,25,2,197564
2633,Hospozínek,25,2,300039
2634,Kvíček,25,2,307165
2635,Čanovice,25,2,402052
2636,Slaný,25,2,402079
2637,Bernartice,26,2,2658
2638,Blažejovice,26,2,5517
2639,Vítonice,26,2,5525
2640,Bolina,26,2,7200
2641,Borovnice,26,2,7803
2642,Borovsko,26,2,7935
2643,Brzotice,26,2,13498
2644,Ctiboř,26,2,18007
2645,Hrádek,26,2,18015
2646,Čechtice,26,2,18881
2647,Nové Práchňany,26,2,18899
2648,Sudislavice,26,2,18902
2649,Černičí,26,2,20168
2650,Malá Paseka,26,2,20176
2651,Růžkovy Lhotice,26,2,20184
2652,Dalkovice,26,2,24546
2653,Daměnice,26,2,24643
2654,Děkanovice,26,2,25429
2655,Dolní Kralovice,26,2,29335
2656,Libčice,26,2,29343
2657,Střítež,26,2,29360
2658,Vraždovy Lhotice,26,2,29378
2659,Zahrádčice,26,2,29386
2660,Domašín,26,2,30643
2661,Hrazená Lhota,26,2,30651
2662,Znosim,26,2,30678
2663,Dubějovice,26,2,33341
2664,Dunice,26,2,33839
2665,Dolní Lhota,26,2,43257
2666,Horní Lhota,26,2,43265
2667,Hulice,26,2,49280
2668,Rýzmburk,26,2,49298
2669,Chlum,26,2,51420
2670,Chmelná,26,2,51888
2671,Javorník,26,2,57835
2672,Jeníkov,26,2,58319
2673,Keblov,26,2,64700
2674,Sedlice,26,2,64718
2675,Kladruby,26,2,65315
2676,Dub,26,2,68969
2677,Kondrac,26,2,68977
2678,Krasovice,26,2,68985
2679,Křivsoudov,26,2,76414
2680,Lhota Bubeneč,26,2,76422
2681,Karhule,26,2,76589
2682,Křížov,26,2,76597
2683,Lesáky,26,2,76601
2684,Kuňovice,26,2,77330
2685,Libež,26,2,82678
2686,Loket,26,2,86495
2687,Býkovice,26,2,87360
2688,Louňovice pod Blaníkem,26,2,87378
2689,Světlá,26,2,87386
2690,Martinice u Dolních Kralovic,26,2,92126
2691,Miřetice,26,2,95851
2692,Mnichovice,26,2,97527
2693,Načeradec,26,2,100994
2694,Olešná,26,2,101001
2695,Vračkovice,26,2,101010
2696,Dobříkovice,26,2,101427
2697,Nakvasovice,26,2,101435
2698,Palčice,26,2,101443
2699,Zhoř,26,2,101451
2700,Alberovice,26,2,102911
2701,Kačerov,26,2,102920
2702,Němčice,26,2,102938
2703,Nemíž,26,2,103161
2704,Hradiště,26,2,103781
2705,Nesperská Lhota,26,2,103802
2706,Polánka,26,2,103811
2707,Otročice,26,2,116637
2708,Pavlovice,26,2,118508
2709,Pravětice,26,2,132985
2710,Buková,26,2,133027
2711,Pravonín,26,2,133035
2712,Tisek,26,2,133043
2713,Psáře,26,2,136433
2714,Lipiny u Radošovic,26,2,138525
2715,Onšovice,26,2,138533
2716,Radošovice,26,2,138541
2717,Rataje,26,2,139572
2718,Řimovice,26,2,145751
2719,Sedmpány,26,2,147095
2720,Řísnice,26,2,149942
2721,Slavětín,26,2,149951
2722,Zdiměřice,26,2,149969
2723,Slověnice,26,2,150711
2724,Snět,26,2,151378
2725,Kácovská Lhota,26,2,152536
2726,Soušice,26,2,152544
2727,Černýš,26,2,152552
2728,Kalná,26,2,152561
2729,Soutice,26,2,152579
2730,Strojetice,26,2,156973
2731,Dubovka,26,2,157406
2732,Střechov nad Sázavou,26,2,157414
2733,Studený,26,2,158461
2734,Dolní Rápotice,26,2,162418
2735,Šetějovice,26,2,162426
2736,Žibřidovice,26,2,162434
2737,Bílkovice,26,2,164968
2738,Takonín,26,2,164976
2739,Tehov,26,2,165298
2740,Kácovec,26,2,167011
2741,Tichonice,26,2,167029
2742,Tomice,26,2,167720
2743,Štěpánovská Lhota,26,2,168246
2744,Trhový Štěpánov,26,2,168254
2745,Nespery,26,2,178071
2746,Ostrov,26,2,178080
2747,Sedlečko,26,2,178098
2748,Veliš,26,2,178101
2749,Malovidy,26,2,185183
2750,Vracovice,26,2,185191
2751,Bezděkov,26,2,186996
2752,Všebořice,26,2,187011
2753,Všechlapy,26,2,187046
2754,Zdislavice,26,2,192571
2755,Hrajovice,26,2,193101
2756,Předbořice,26,2,193119
2757,Kamberk,26,2,193127
2758,Petříny,26,2,198269
2759,Lipiny u Veliše,26,2,198277
2760,Radíkovice,26,2,198293
2761,Mrkvová Lhota,26,2,322491
2762,Staré Práchňany,26,2,400998
2763,Krčmy,26,2,401005
2764,Jenišovice,26,2,401111
2765,Rejkovice,26,2,401129
2766,Novotinky,26,2,401200
2767,Volavka,26,2,401455
2768,Petrova Lhota,26,2,401595
2769,Moravsko,26,2,401609
2770,Chochol,26,2,401617
2771,Pelíškův Most,26,2,401625
2772,Vlašim,26,2,401633
2773,Arnoštovice,27,2,469
2774,Durdice,27,2,477
2775,Bonkovice,27,2,7226
2776,Broumovice,27,2,12840
2777,Královna,27,2,12858
2778,Vlčkovice,27,2,12866
2779,Budenín,27,2,15237
2780,Hory,27,2,15245
2781,Hostišov,27,2,15253
2782,Kaliště,27,2,15261
2783,Mysletice,27,2,15270
2784,Otradovice,27,2,15288
2785,Větrov,27,2,15296
2786,Červený Újezd,27,2,21156
2787,Horní Borek,27,2,21164
2788,Nové Dvory,27,2,21172
2789,Styrov,27,2,21181
2790,Třetužel,27,2,21199
2791,Bedřichovice,27,2,23361
2792,Čestín,27,2,23370
2793,Heřmaničky,27,2,38580
2794,Jíví,27,2,38598
2795,Jankov,27,2,56707
2796,Jankovská Lhota,27,2,56715
2797,Otradovice,27,2,56723
2798,Pičín,27,2,56731
2799,Ješetice,27,2,59137
2800,Radíč,27,2,59145
2801,Řikov,27,2,59153
2802,Dolní Borek,27,2,60941
2803,Chlístov,27,2,60950
2804,Jiřetice,27,2,60968
2805,Bořkovice,27,2,83437
2806,Laby,27,2,83445
2807,Libouň,27,2,83453
2808,Roudný,27,2,83461
2809,Beztahov,27,2,92037
2810,Bučovice,27,2,92045
2811,Martinice,27,2,92053
2812,Nazdice,27,2,92061
2813,Střelítov,27,2,92070
2814,Lažany,27,2,93823
2815,Mezno,27,2,93831
2816,Mitrovice,27,2,93840
2817,Stupčice,27,2,93858
2818,Malovice,27,2,94846
2819,Miličín,27,2,94854
2820,Reksyně,27,2,94862
2821,Záhoří u Miličína,27,2,94871
2822,Žibkov,27,2,94889
2823,Bořetice,27,2,104230
2824,Neustupov,27,2,104248
2825,Podlesí,27,2,104256
2826,Čečkov,27,2,108936
2827,Nosákov,27,2,108944
2828,Odlochovice,27,2,108952
2829,Podolí,27,2,108961
2830,Kochnov,27,2,109843
2831,Křešice,27,2,109851
2832,Olbramovice Městečko,27,2,109860
2833,Olbramovice Ves,27,2,109878
2834,Radotín,27,2,109886
2835,Semtín,27,2,109894
2836,Slavkov,27,2,109908
2837,Veselka,27,2,109916
2838,Zahradnice,27,2,109924
2839,Kahlovice,27,2,119814
2840,Nasavrky,27,2,119822
2841,Nové Dvory,27,2,119831
2842,Petrovice,27,2,119849
2843,Ratměřice,27,2,139912
2844,Skrýšov,27,2,139921
2845,Kouty,27,2,150959
2846,Líštěnec,27,2,150967
2847,Oldřichovec,27,2,150975
2848,Smilkov,27,2,150983
2849,Střezimíř,27,2,157627
2850,Sedlečko,27,2,162094
2851,Šebáňovice,27,2,162116
2852,Tomice II,27,2,167738
2853,Hrzín,27,2,178063
2854,Křenovičky,27,2,178781
2855,Velké Heřmanice,27,2,178799
2856,Bezmíř,27,2,184438
2857,Křenovice,27,2,184446
2858,Minartice,27,2,184454
2859,Podolí,27,2,184462
2860,Sledovice,27,2,184471
2861,Vojkov,27,2,184489
2862,Zahrádka,27,2,184497
2863,Lysá,27,2,185019
2864,Mladoušov,27,2,185027
2865,Srbice,27,2,185035
2866,Braštice,27,2,186422
2867,Libohošť,27,2,186431
2868,Manělovice,27,2,186449
2869,Mrvice,27,2,186457
2870,Rudoltice,27,2,186465
2871,Velká Lhota,27,2,186473
2872,Vrchotovy Janovice,27,2,186481
2873,Hlohov,27,2,193844
2874,Šlapánov,27,2,193852
2875,Vlastišov,27,2,193861
2876,Zvěstov,27,2,193879
2877,Karasova Lhota,27,2,198200
2878,Sedlečko,27,2,198234
2879,Semtínek,27,2,198242
2880,Plachova Lhota,27,2,198251
2881,Dědkov,27,2,198285
2882,Vestec,27,2,198421
2883,Košovice,27,2,300012
2884,Nezdice,27,2,300021
2885,Javor,27,2,300870
2886,Amerika,27,2,322385
4308,Domamyšl,39,3,30562
4309,Osikovec,39,3,30571
4310,Dražice,39,3,32166
4311,Drhovice,39,3,32174
4312,Meziříčí,39,3,32182
4313,Dražičky,39,3,32239
4314,Dub,39,3,33251
4315,Hlasívko,39,3,38822
4316,Hlasivo,39,3,38831
4317,Rašovice,39,3,38857
4318,Temešvár,39,3,38865
4319,Hlinice,39,3,39233
4320,Hodětín,39,3,40266
4321,Hodonice,39,3,40380
4322,Větrovy,39,3,42102
4323,Hoštice,39,3,46191
4324,Hroby,39,3,48259
4325,Kozmice,39,3,48267
4326,Lažany,39,3,48275
4327,Hvožďany,39,3,50351
4328,Chabrovice,39,3,50555
4329,Chotčiny,39,3,52817
4330,Mašovice,39,3,52825
4331,Červené Záhoří,39,3,53406
4332,Chotoviny,39,3,53414
4333,Liderovice,39,3,53422
4334,Moraveč,39,3,53431
4335,Polánka,39,3,53449
4336,Rzavá,39,3,53457
4337,Sedlečko,39,3,53465
4338,Vrážná,39,3,53473
4339,Choustník,39,3,53597
4340,Kajetín,39,3,53601
4341,Předboř,39,3,53619
4342,Chrbonín,39,3,54127
4343,Chýnov,39,3,55476
4344,Záhostice,39,3,55484
4345,Dolní Kouty,39,3,56880
4346,Horní Kouty,39,3,56898
4347,Janov,39,3,56901
4348,Staniměřice,39,3,56910
4349,Beranova Lhota,39,3,58041
4350,Jedlany,39,3,58050
4351,Broučkova Lhota,39,3,58271
4352,Jeníčkova Lhota,39,3,58289
4353,Alenina Lhota,39,3,61123
4354,Cunkov,39,3,61131
4355,Hodkov,39,3,61140
4356,Chlum,39,3,61158
4357,Javoří,39,3,61166
4358,Jistebnice,39,3,61174
4359,Ounuz,39,3,61182
4360,Plechov,39,3,61191
4361,Pohoří,39,3,61204
4362,Zbelítov,39,3,61212
4363,Zvěstonín,39,3,61221
4364,Klokoty,39,3,66516
4365,Všechov,39,3,66524
4366,Zahrádka,39,3,66532
4367,Kloužovice,39,3,66575
4368,Velmovice,39,3,66583
4369,Borek,39,3,70793
4370,Doubí,39,3,70807
4371,Košice,39,3,70815
4372,Košín,39,3,70912
4373,Krátošice,39,3,74179
4374,Krtov,39,3,75159
4375,Křekovice,39,3,75582
4376,Křekovická Lhota,39,3,75591
4377,Lhýšov,39,3,75604
4378,Vosná,39,3,75612
4379,Boratkov,39,3,81990
4380,Hatov,39,3,82007
4381,Libenice,39,3,82015
4382,Hůrka,39,3,89958
4383,Makov,39,3,89966
4384,Padařov,39,3,89974
4385,Třemešná,39,3,89982
4386,Vlásenice,39,3,89991
4387,Bečice,39,3,91260
4388,Malšice,39,3,91278
4389,Nové Lány,39,3,91286
4390,Staré Lány,39,3,91294
4391,Maršov,39,3,91910
4392,Obora,39,3,91928
4393,Zhoř u Tábora,39,3,91936
4394,Měšice,39,3,93459
4395,Smyslov,39,3,93467
4396,Záluží,39,3,93475
4397,Mladá Vožice,39,3,96725
4398,Pavlov,39,3,96733
4399,Mlýny,39,3,97381
4400,Bezděkov,39,3,101052
4401,Chlístov,39,3,101061
4402,Kaliště,39,3,101079
4403,Nadějkov,39,3,101087
4404,Starcova Lhota,39,3,101095
4405,Náchod,39,3,101257
4406,Dědice,39,3,103292
4407,Dědičky,39,3,103306
4408,Nemyšl,39,3,103314
4409,Prudice,39,3,103322
4410,Úraz,39,3,103331
4411,Záhoříčko,39,3,103349
4412,Chocov,39,3,104876
4413,Noskov,39,3,104884
4414,Nová Ves u Chýnova,39,3,105872
4415,Turovec,39,3,105881
4416,Horní Střítež,39,3,105902
4417,Křtěnovice,39,3,105911
4418,Mutice,39,3,105929
4419,Nová Ves u Mladé Vožice,39,3,105937
4420,Hartvíkov,39,3,108588
4421,Oblajovice,39,3,108600
4422,Oldřichov,39,3,109959
4423,Zhoř u Mladé Vožice,39,3,109983
4424,Opařany,39,3,111431
4425,Podboří,39,3,111449
4426,Křivošín,39,3,112283
4427,Orlov,39,3,112305
4428,Ostrý,39,3,112313
4429,Podol,39,3,112330
4430,Smrkov,39,3,112348
4431,Stružinec,39,3,112356
4432,Hronova Vesec,39,3,120430
4433,Modlíkov,39,3,120448
4434,Petříkovice,39,3,120456
4435,Lhota Samoty,39,3,121312
4436,Planá nad Lužnicí,39,3,121339
4437,Podolí,39,3,124214
4438,Dolní Hrachovice,39,3,124681
4439,Horní Hrachovice,39,3,124699
4440,Pohnánec,39,3,124702
4441,Blanička,39,3,124711
4442,Mostek,39,3,124729
4443,Pohnání,39,3,124737
4444,Blatnice,39,3,124966
4445,Dolní Světlá,39,3,124974
4446,Pojbuky,39,3,124982
4447,Zadní Lomná,39,3,124991
4448,Zadní Střítež,39,3,125008
4449,Nové Dvory,39,3,126071
4450,Pořín,39,3,126080
